"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"4loeyksoo",2021-11-27 13:47:25,FALSE,"1464591648961167364","1464591694590976000","1395742114416271362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4loeyksoo",0,FALSE,FALSE,NA,NA
"RT @c__loey: THE CUTEST MAN I KNOW CHANYEOL HAPPY BIRTHDAY I LOVE YOU SO MUCH 

#HappyChanyeolDay
#찬열아생일축하해
#OurMeissaChanyeolDay https://t…",FALSE,0,NA,2021-11-27 13:47:25,FALSE,NA,"1464591694486142984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bbetter__",2,TRUE,FALSE,NA,NA
"RT @FORUCHANYEOL: best boy♡
#OurMeissaChanyeolDay 
#HappyChanyeolDay https://t.co/TXxczthx9I",FALSE,0,NA,2021-11-27 13:47:25,FALSE,NA,"1464591694259752964",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImherebcsofEXO1",2245,TRUE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co/xDp…",FALSE,0,NA,2021-11-27 13:47:24,FALSE,NA,"1464591690606383106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cypeachra",45,TRUE,FALSE,NA,NA
"RT @xunhuas: Remember when this happened on Chanyeol’s birthday 2 years ago?

Sehun: Birthday punches~ Birthday punches~ Birthday punches~⊼…",FALSE,0,NA,2021-11-27 13:47:24,FALSE,NA,"1464591690488958979",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KJILYHLMH",2535,TRUE,FALSE,NA,NA
"Feliz cumple chan te amo mucho

HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay #HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편",FALSE,0,NA,2021-11-27 13:47:24,FALSE,NA,"1464591690036039684",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lulvmyeon",0,FALSE,FALSE,NA,NA
"@Desavie1 HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 m",FALSE,0,"Desavie1",2021-11-27 13:47:23,FALSE,"1464252049273593863","1464591687376904196","1319881333926219776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","for1485L",0,FALSE,FALSE,NA,NA
"RT @JalandraYram: Chanyeol 30th Birthday Giveaway

1 winner of 1BV album
1 winner of 30 pesos gcash

•Follow @EDPHkpophall 
•Like &amp; RT this…",FALSE,0,NA,2021-11-27 13:47:23,FALSE,NA,"1464591687339380739",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leeanbyun",463,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"27xCHANYEOL",2021-11-27 13:47:23,FALSE,"1464590494470586377","1464591687183835146","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loeysmole",0,FALSE,FALSE,NA,NA
"RT @ChanyeolxCharts: [ITUNES] 

SM Station Song - “Tomorrow” 

Re-peak at no.1 on Nepal iTunes 🎉 
(The song has 55 no.1’s till date)

Purch…",FALSE,0,NA,2021-11-27 13:47:23,FALSE,NA,"1464591686034722824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",103,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해… https://t.co/K2K14EhVPu",FALSE,0,"_Bunnycitizen",2021-11-27 13:47:23,TRUE,"1464589741232300044","1464591685329948677","1366239308726689792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Bunnycitizen",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"starsehuntopia",2021-11-27 13:47:23,FALSE,"1464591646981763072","1464591684994359296","1437254010164047874","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","starsehuntopia",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY BIRTHDAY PARK CHANYEOL ~~~~

#HappyChanyeolDay 
#OurMeissaChanyeolDay
#찬열아생일축하해
#항상찬열이편
#CHANYEOL #찬열 #박찬열 #엑소찬열 3",FALSE,0,"27xCHANYEOL",2021-11-27 13:47:23,FALSE,"1464590494470586377","1464591684835053568","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoeyyyEnt",0,FALSE,FALSE,NA,NA
"RT @no_loey_no_life: Director Lee Jin Ah IG post ❤

""A Song of Meissa's last show.
Park Chanyeol Laman completed his mission.
Because of yo…",FALSE,0,NA,2021-11-27 13:47:22,FALSE,NA,"1464591681458737159",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desi_exol_5sos",1019,TRUE,FALSE,NA,NA
"RT @XIUMINLOOKS: may Xiumin's birthday wish come true✨ #HappyChanyeolDay https://t.co/9lsVH7XTve",FALSE,0,NA,2021-11-27 13:47:22,FALSE,NA,"1464591681118818306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chendrella1485",4427,TRUE,FALSE,NA,NA
"RT @lovebyeri: 1 winner of 4 unsealed EXO album ✨

-Follow us &amp; @MidnightGuardi1
-RT and Drop tags for Chanyeol 💛

#OurMeissaChanyeolDay #H…",FALSE,0,NA,2021-11-27 13:47:22,FALSE,NA,"1464591681043382278",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dotaejungs",884,TRUE,FALSE,NA,NA
"RT @zepeto_official: Happy birthday to our beloved Chanyeol from EXO🥳 
Forever #WeAreOne💖

Amazing fan work by ZEPETO ID 👉 chanyeol28

#ZEP…",FALSE,0,NA,2021-11-27 13:47:22,FALSE,NA,"1464591680959660038",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Exostan11375673",6027,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:47:22,FALSE,"1464591664035471366","1464591680447778818","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO",FALSE,0,"cinchicken",2021-11-27 13:47:21,FALSE,"1464591645404381195","1464591679114022920","1015033864585076736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cinchicken",0,FALSE,FALSE,NA,NA
"RT @506june: (Please RT)
𝑯𝒂𝒑𝒑𝒚 𝑪𝒉𝒂𝒏𝒚𝒆𝒐𝒍 𝑫𝒂𝒚🧃🥣

˚◞♡  ⃗𝑮𝒊𝒗𝒆𝒂𝒘𝒂𝒚◡̈ 

♡̩͙ Only36sets . ˚◞♡

ꔛ Shipping fee: 36bath   ༘⋆
ꔛ Google form: 11.27 (2…",FALSE,0,NA,2021-11-27 13:47:20,FALSE,NA,"1464591675758497797",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATom_WChan",207,TRUE,FALSE,NA,NA
"@ParkChanyeolINA @tobensbff HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"ParkChanyeolINA",2021-11-27 13:47:20,FALSE,"1464588325042282499","1464591672449257473","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pcylo3",0,FALSE,FALSE,NA,NA
"RT @pcyrlrp: Special gift for Chanyeol Birthday 

 Gift : 500k buat 5 orang, pick random "" EXOL ONLY &amp; CBKIST ""

RT &amp; REP 
HAPPY CHANYEOL D…",FALSE,0,NA,2021-11-27 13:47:19,FALSE,NA,"1464591671534833667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104bbhpcy",465,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY🎂

#OurMeissaChanyeol 
#HappyChanyeolDay‌ 
#찬열아생일축하햐 
#항상천열이편",FALSE,0,"27xCHANYEOL",2021-11-27 13:47:19,FALSE,"1464590494470586377","1464591669601267716","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yeollieverse_27",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:47:18,FALSE,"1464591648302661637","1464591664035471366","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"RT @XIUMINLOOKS: may Xiumin's birthday wish come true✨ #HappyChanyeolDay https://t.co/9lsVH7XTve",FALSE,0,NA,2021-11-27 13:47:17,FALSE,NA,"1464591663276257283",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiyaExo",4427,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY🍔 🤔#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"27xCHANYEOL",2021-11-27 13:47:17,FALSE,"1464590494470586377","1464591662793965572","1101886838279614464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cy27Zqy",0,FALSE,FALSE,NA,NA
"RT @CassThailand: Happy Birthday Chanyeol! Always be happy and please know that EXOL will be here for you always ❤ #CHANYEOL #EXO_SC #EXO #…",FALSE,0,NA,2021-11-27 13:47:17,FALSE,NA,"1464591661820891138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","porimpimm",174,TRUE,FALSE,NA,NA
"RT @no_loey_no_life: 최희재 IG story

Chanyeol, I drank deliciously!
Happy happy birthday!🎉

@/real__pcy

#OurMeissaChanyeolDay 
#HappyChanyeo…",FALSE,0,NA,2021-11-27 13:47:16,FALSE,NA,"1464591658402476037",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CyEol_92",261,TRUE,FALSE,NA,NA
"@27xCHANYEOL @weareoneEXO HAPPY CHANYEOL DAY 💙 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편",FALSE,0,"Chanbae17949600",2021-11-27 13:47:16,FALSE,"1464590664692219910","1464591657936949252","1330869624808751105","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chanbae17949600",0,FALSE,FALSE,NA,NA
"RT @gigipcyyou: pls rt𓂃ꕤ

giveaway ♡̷̷̷ scented candle 🕯 
100% soy wax

✿ only 1pc for exols 
✿ random from retweeted
✿ 27/11 (9pm)

യ ship…",FALSE,0,NA,2021-11-27 13:47:16,FALSE,NA,"1464591656565411843",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","real_nros",109,TRUE,FALSE,NA,NA
"RT @_LoeyZhang: @27xCHANYEOL HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,NA,2021-11-27 13:47:16,FALSE,NA,"1464591655068213250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nada5565950627",1,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY BIRTHDAY PARK CHANYEOL ~~~~

#HappyChanyeolDay 
#OurMeissaChanyeolDay
#찬열아생일축하해
#항상찬열이편
#CHANYEOL #찬열 #박찬열 #엑소찬열 2",FALSE,0,"27xCHANYEOL",2021-11-27 13:47:15,FALSE,"1464590494470586377","1464591654019485703","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoeyyyEnt",0,FALSE,FALSE,NA,NA
"RT @oshcuddles: Chanyeol was really shocked because he thought they will already say goodbye, just look at his reaction 😭

#찬열 #HappyChanye…",FALSE,0,NA,2021-11-27 13:47:15,FALSE,NA,"1464591653877030918",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",233,TRUE,FALSE,NA,NA
"RT @iDangs_: Happy Birthday to the man who can do anything and everything. A man who always shine wherever he goes. No one can dim your lig…",FALSE,0,NA,2021-11-27 13:47:14,FALSE,NA,"1464591649590370305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinnegwan",1231,TRUE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편… https://t.co/H8oYzEAYL2",FALSE,0,"bundanyaloey",2021-11-27 13:47:14,TRUE,"1464591582204555265","1464591649569267719","1366722970031255555","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bundanyaloey",0,FALSE,FALSE,NA,NA
"RT @momaeko_: Birthday boy 🎉🐯

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
#HappyChanyeolDay
#Every27thWithLOEY 
#EXO #CH…",FALSE,0,NA,2021-11-27 13:47:14,FALSE,NA,"1464591649040842752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","t_o_kyungsoo12",187,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"4loeyksoo",2021-11-27 13:47:14,FALSE,"1464591610734284802","1464591648961167364","1395742114416271362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4loeyksoo",0,FALSE,FALSE,NA,NA
"RT @mbsgives: CHANYEOL birthday giveaway!! 

🌻3 winners of 30 php gcash
•rt and like this twt
•mbf
•ends @ 11:59 pm 
•reply the bday tags f…",FALSE,0,NA,2021-11-27 13:47:14,FALSE,NA,"1464591648797921280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myonlychanshine",95,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:47:14,FALSE,"1464591632112644104","1464591648302661637","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"starsehuntopia",2021-11-27 13:47:14,FALSE,"1464591595920003078","1464591646981763072","1437254010164047874","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","starsehuntopia",0,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

😆😆

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co…",FALSE,0,NA,2021-11-27 13:47:13,FALSE,NA,"1464591645907689487",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cypeachra",19,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO",FALSE,0,"l0eypcy_",2021-11-27 13:47:13,FALSE,"1464549745435856899","1464591645404381195","1279742895264641026","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cinchicken",0,FALSE,FALSE,NA,NA
"RT @oshcuddles: The cast sang a Happy Birthday song to Chanyeol and made him wear a big red ribbon ❤️

#HappyChanyeolDay https://t.co/tkVZf…",FALSE,0,NA,2021-11-27 13:47:13,FALSE,NA,"1464591643697311744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OMG64862560",2563,TRUE,FALSE,NA,NA
"@sayangloey_ Happy birthday my happiness 🌈
Wish a wonderfull life and good things to you .. pls stay healthy so we… https://t.co/fmHifIvoKQ",FALSE,0,"sayangloey_",2021-11-27 13:47:13,TRUE,"1464562345489825794","1464591643428851717","1249724098462113793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","winterappa",0,FALSE,FALSE,NA,NA
"@chanyeolliecart HAPPY CHANYEOL DAY 
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 https://t.co/4NXQKHVLxy",FALSE,0,"chanyeolliecart",2021-11-27 13:47:12,FALSE,"1464476672850333702","1464591640312487937","1395654687811018757","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mickeseok",0,FALSE,FALSE,NA,NA
"RT @gryffinyeolie: on your 30th birthday, we got matching tattoos 🥺 

#chanyeol #OurMeissaChanyeol #HappyChanyeolDay‌ https://t.co/ljO8YbmX…",FALSE,0,NA,2021-11-27 13:47:11,FALSE,NA,"1464591636416155649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gladilousme",205,TRUE,FALSE,NA,NA
"RT @exopredict: CHANYEOL UPDATE 😭😭😭😭❤❤#OurMeissaChanyeolDay 
#HappyChanyeolDay https://t.co/i5NTWv20iM",FALSE,0,NA,2021-11-27 13:47:11,FALSE,NA,"1464591635195445250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scarletloey",363,TRUE,FALSE,NA,NA
"RT @ChanyeolGlobal: 211127 [IG] _kws___ update with #CHANYEOL

""It was great""

🔗:https://t.co/U22EJ4ro4G

#OurMeissaChanyeolDay 
#HappyChan…",FALSE,0,NA,2021-11-27 13:47:10,FALSE,NA,"1464591633685434374",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivaciousloey",161,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:47:10,FALSE,"1464591616493047809","1464591632112644104","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"RT @_jjareu: @27xCHANYEOL 1
HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO",FALSE,0,NA,2021-11-27 13:47:10,FALSE,NA,"1464591630628003850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nada5565950627",2,TRUE,FALSE,NA,NA
"@Ceem30 HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"Ceem30",2021-11-27 13:47:09,FALSE,"1464554366325563393","1464591629222772736","1290486273140899844","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loeyyna_",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY🍔 😗#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"27xCHANYEOL",2021-11-27 13:47:09,FALSE,"1464590494470586377","1464591628631298053","1101886838279614464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cy27Zqy",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해… https://t.co/NrTfa2VcLL",FALSE,0,"_Bunnycitizen",2021-11-27 13:47:09,TRUE,"1464589741232300044","1464591626286735367","1366239308726689792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Bunnycitizen",0,FALSE,FALSE,NA,NA
"@yeolie30 Wml🙏🏻 Thanks for GA

HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편… https://t.co/cbxmKSOX4V",FALSE,0,"yeolie30",2021-11-27 13:47:08,TRUE,"1464272136923582468","1464591622415347715","564405196","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","auleeknow",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY BIRTHDAY PARK CHANYEOL ~~~~

#HappyChanyeolDay 
#OurMeissaChanyeolDay
#찬열아생일축하해
#항상찬열이편
#CHANYEOL #찬열 #박찬열 #엑소찬열 1",FALSE,0,"27xCHANYEOL",2021-11-27 13:47:08,FALSE,"1464590494470586377","1464591621463281666","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoeyyyEnt",0,FALSE,FALSE,NA,NA
"RT @pcysarchive: always be happy chanyeol 
#HappyChanyeolDay‌ https://t.co/S91jlMmvq8",FALSE,0,NA,2021-11-27 13:47:07,FALSE,NA,"1464591619093512197",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kxpiten",1108,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:47:06,FALSE,"1464591600936382468","1464591616493047809","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
